# spec1d,lambda1d,ivar1d,EW_spec_slitloss_cor,spec1d_slitloss_cor,err_slitloss_cor,OneSigUppLimFluxSpec_slitloss_coor				
# big artifact here that appears between 7700-8200A that shouldn't be there, Spencer needs to look at it 
-6.851806499585491261e-19,9.836349609375000000e+03,1.429342587833034959e+36,7.750234038965331251e+01,-1.083312773222591118e-18,1.322454099747857870e-18,1.983681149621786227e-18
-5.339876857357452794e-19,9.836679687500000000e+03,1.462521938466052874e+36,7.661817261633180465e+01,-8.442673924549667905e-19,1.307367183780993847e-18,1.961050775671490674e-18
3.896947797704508125e-19,9.837009765625000000e+03,1.509762136315585640e+36,7.540996159770848806e+01,6.161314284182326675e-19,1.286750985522905559e-18,1.930126478284358339e-18
-2.720884010098840743e-19,9.837339843750000000e+03,1.551926987529326520e+36,7.437848731973727467e+01,-4.301885061662930062e-19,1.269150518481143868e-18,1.903725777721715706e-18
-5.923235370579866232e-19,9.837669921875000000e+03,1.612109557240329806e+36,7.297694991553646560e+01,-9.364999633514467184e-19,1.245235513117218354e-18,1.867853269675827627e-18
-1.146499493433874538e-18,9.838000000000000000e+03,1.676088918177438403e+36,7.157056686442501814e+01,-1.812686254063485079e-18,1.221237824500236475e-18,1.831856736750354809e-18
-1.154263259717518855e-18,9.838330078125000000e+03,1.725453038828664013e+36,7.053934334310821441e+01,-1.824961246335808465e-18,1.203641636221722591e-18,1.805462454332583693e-18
-5.474226804295798848e-19,9.838660156250000000e+03,1.778003435087752110e+36,6.948909993651305683e+01,-8.655089458480599653e-19,1.185720903869614749e-18,1.778581355804421834e-18
-1.753504869142615796e-18,9.838990234375000000e+03,1.829943180632022486e+36,6.849583774664600355e+01,-2.772399107834002884e-18,1.168772465299757172e-18,1.753158697949636047e-18
1.831074785972761472e-19,9.839320312500000000e+03,1.859707106885019553e+36,6.794550157460314210e+01,2.895041919952229568e-19,1.159381854341448856e-18,1.739072781512173669e-18
-1.026297661341975732e-18,9.839650390625000000e+03,1.875602738053533870e+36,6.765697174046268003e+01,-1.622639760371947406e-18,1.154458551894835761e-18,1.731687827842253835e-18
1.534386330472822861e-19,9.839980468750000000e+03,1.875061512029849320e+36,6.766673543929640289e+01,2.425959213763416912e-19,1.154625153877259028e-18,1.731937730815888542e-18
-1.645705339861658641e-18,9.840310546875000000e+03,1.864281475508254154e+36,6.786209178232783756e+01,-2.601961418117417112e-18,1.157958598976526729e-18,1.736937898464790285e-18
3.191499036464239491e-20,9.840640625000000000e+03,1.836294182772751125e+36,6.837728539118765525e+01,5.045956379734981991e-20,1.166749558020797412e-18,1.750124337031196214e-18
8.616075024967211732e-19,9.840970703125000000e+03,1.850847423937071332e+36,6.810792904565649053e+01,1.362254484296338679e-18,1.162153420644172507e-18,1.743230130966258856e-18
-2.116091630854955391e-19,9.841299804687500000e+03,1.853528952156229655e+36,6.805864483137592913e+01,-3.345671091489927802e-19,1.161312463959503451e-18,1.741968695939254984e-18
-1.451215063441855136e-18,9.841629882812500000e+03,1.877398718122627666e+36,6.762460257834813149e+01,-2.294460322273697939e-18,1.153906223656377867e-18,1.730859335484566704e-18
-8.146479400562196774e-19,9.841959960937500000e+03,1.902049509994869969e+36,6.718496196672953147e+01,-1.288008526212413538e-18,1.146404456273256521e-18,1.719606684409884685e-18
-8.045763346642456834e-19,9.842290039062500000e+03,1.912985312863881358e+36,6.699265140972484289e+01,-1.272084698286678923e-18,1.143122982665401225e-18,1.714684473998101934e-18
1.031401036697458027e-20,9.842620117187500000e+03,1.900622877035652909e+36,6.721017220247908597e+01,1.630708510867860713e-20,1.146834628826175477e-18,1.720251943239263215e-18
-4.684288719474242544e-19,9.842950195312500000e+03,1.892615177875825376e+36,6.735220603057501876e+01,-7.406148734025009022e-19,1.149258210066741711e-18,1.723887315100112567e-18
2.101427482074199960e-19,9.843280273437500000e+03,1.889338758810317579e+36,6.741058054458213178e+01,3.322486169843950321e-19,1.150254278249732776e-18,1.725381417374599645e-18
-1.004680528562919677e-18,9.843610351562500000e+03,1.883479750190584040e+36,6.751534739853798328e+01,-1.588461743141868098e-18,1.152041957884116250e-18,1.728062936826174086e-18
-2.920881785316792402e-19,9.843940429687500000e+03,1.894935543998864661e+36,6.731095669913595714e+01,-4.618093852034950583e-19,1.148554355870865810e-18,1.722831533806298811e-18
-5.650331516683286215e-19,9.844269531250000000e+03,1.888409291369613190e+36,6.742716811174989289e+01,-8.933521846151787513e-19,1.150537318685616425e-18,1.725805978028424253e-18
-1.453894537048050274e-18,9.844599609375000000e+03,1.847886593521057939e+36,6.816247116851369015e+01,-2.298696734938415857e-18,1.163084095171145835e-18,1.744626142756718656e-18
2.964899714243900944e-19,9.844929687500000000e+03,1.791266215217376183e+36,6.923136857905666375e+01,4.687688906507702503e-19,1.181323128414213399e-18,1.771984692621320002e-18
5.025017922944031637e-19,9.845259765625000000e+03,1.722584951056856957e+36,7.059804259206543975e+01,7.944862572997419708e-19,1.204643245489846472e-18,1.806964868234770190e-18
4.544147011275832301e-19,9.845589843750000000e+03,1.654971791026844334e+36,7.202573295918733720e+01,7.184576069120132580e-19,1.229004509545595483e-18,1.843506764318393609e-18
2.065021261746195613e-19,9.845919921875000000e+03,1.608367649470942671e+36,7.306179195169843865e+01,3.264925695086718120e-19,1.246683207444760928e-18,1.870024811167140911e-18
5.109591872854841516e-19,9.846250000000000000e+03,1.568375267587190310e+36,7.398743846422858894e+01,8.078579192440497525e-19,1.262477892086002904e-18,1.893716838129004741e-18
4.461601044507732476e-19,9.846580078125000000e+03,1.552866516575150138e+36,7.435598334993645153e+01,7.054065815826640224e-19,1.268766524049826507e-18,1.903149786074739665e-18
4.677189358904352712e-19,9.846910156250000000e+03,1.556096772423877525e+36,7.427876654884647678e+01,7.394924208073291603e-19,1.267448942223813677e-18,1.901173413335720323e-18
9.963908276411191774e-19,9.847240234375000000e+03,1.559602678704118353e+36,7.419523216154964018e+01,1.575355215840892991e-18,1.266023560843132483e-18,1.899035341264698820e-18
-8.822953638124085976e-19,9.847570312500000000e+03,1.565742570171048947e+36,7.404961494528819799e+01,-1.394963266155980465e-18,1.263538834786208120e-18,1.895308252179311891e-18
5.772267660503759621e-19,9.847900390625000000e+03,1.588036791035571968e+36,7.352799176149898130e+01,9.126310393414785965e-19,1.254638165277939863e-18,1.881957247916909698e-18
3.979629134465399222e-19,9.848230468750000000e+03,1.624816681241173511e+36,7.269102616717073317e+01,6.292038565765016961e-19,1.240356679376966389e-18,1.860535019065449680e-18
-1.816000060472774445e-19,9.848560546875000000e+03,1.671488959855367398e+36,7.166898074516416273e+01,-2.871207851246482740e-19,1.222917100756943498e-18,1.834375651135415729e-18
-3.695803316217714564e-20,9.848890625000000000e+03,1.712814219905776007e+36,7.079911914503577464e+01,-5.843292480631597728e-20,1.208074296868448520e-18,1.812111445302673165e-18
2.905428635361105637e-19,9.849220703125000000e+03,1.722644195863388295e+36,7.059682858532306682e+01,4.593661470976710656e-19,1.204622530396786414e-18,1.806933795595179332e-18
-3.968190817269833172e-19,9.849549804687500000e+03,1.715547336034738954e+36,7.074270002411657288e+01,-6.273953882371114830e-19,1.207111594356645193e-18,1.810667391534967790e-18
-8.466829717360875236e-19,9.849879882812500000e+03,1.712086960916833682e+36,7.081415454634651496e+01,-1.338657882716410892e-18,1.208330852064133902e-18,1.812496278096200661e-18
-4.301437328801395734e-19,9.850209960937500000e+03,1.691691200722779977e+36,7.123975859822806456e+01,-6.800837124908467514e-19,1.215593107893445529e-18,1.823389661840168390e-18
1.877172945891412676e-20,9.850540039062500000e+03,1.654428495531391086e+36,7.203755820408056820e+01,2.967925947638874860e-20,1.229206288530732446e-18,1.843809432796099150e-18
-3.025669608291250997e-19,9.850870117187500000e+03,1.602689993943067826e+36,7.319109111590630334e+01,-4.783769848742221648e-19,1.248889491912313230e-18,1.873334237868469941e-18
-8.995854998592811236e-19,9.851200195312500000e+03,1.531635021023436878e+36,7.486957025657760312e+01,-1.422300035271492492e-18,1.277530067277678295e-18,1.916295100916517057e-18
4.420576553552555667e-19,9.851530273437500000e+03,1.448892409148427339e+36,7.697769734084276649e+01,6.989203571002029143e-19,1.313501901048883344e-18,1.970252851573324728e-18
-6.606462911178982923e-19,9.851860351562500000e+03,1.369190534353543727e+36,7.918648039584820708e+01,-1.044522442064652564e-18,1.351191268774551368e-18,2.026786903161826956e-18
2.208613303163694052e-19,9.852190429687500000e+03,1.281047970486958894e+36,8.186538110914059985e+01,3.491953549142569896e-19,1.396902446182865182e-18,2.095353669274298062e-18
6.052102251857065046e-19,9.852519531250000000e+03,1.200870295698955293e+36,8.455415098692020592e+01,9.568746103210297267e-19,1.442782025177139306e-18,2.164173037765708670e-18
1.507195773041989380e-19,9.852849609375000000e+03,1.151428104955213823e+36,8.635044328802840141e+01,2.382969269173407919e-19,1.473432894634794469e-18,2.210149341952191800e-18
-4.442070584451324898e-19,9.853179687500000000e+03,1.108863993180813970e+36,8.799213262734647856e+01,-7.023186956583753474e-19,1.501445710588200031e-18,2.252168565882299950e-18
-3.525088016309684105e-19,9.853509765625000000e+03,1.088797645076481912e+36,8.879927047758367564e+01,-5.573381085751892850e-19,1.515218233504815611e-18,2.272827350257223513e-18
-6.054419227621086514e-20,9.853839843750000000e+03,1.043536259009307610e+36,9.070457910817530944e+01,-9.572409384478621617e-20,1.547729293134019344e-18,2.321593939701029209e-18
7.542600267547171700e-19,9.854169921875000000e+03,1.016309862348853896e+36,9.191151279175205957e+01,1.192531519043962797e-18,1.568323695702318636e-18,2.352485543553477569e-18
7.658697037231437553e-19,9.854500000000000000e+03,1.030814090609353094e+36,9.126259448785265249e+01,1.210887132784142926e-18,1.557250937549743265e-18,2.335876406324614801e-18
-6.167137370230102615e-20,9.854830078125000000e+03,1.116360507044958571e+36,8.769619535824944023e+01,-9.750623704555611533e-20,1.496396012052414525e-18,2.244594018078622173e-18
6.076651504212517598e-19,9.855160156250000000e+03,1.263377489586911017e+36,8.243590632479130420e+01,9.607559981931674731e-19,1.406637551041034367e-18,2.109956326561551744e-18
-1.948158555275477468e-19,9.855490234375000000e+03,1.406052646260745257e+36,7.814158089743399671e+01,-3.080158564490210163e-19,1.333361721711133203e-18,2.000042582566699997e-18
3.143224957380396460e-19,9.855820312500000000e+03,1.519876083035609177e+36,7.515863670122031692e+01,4.969632089943306445e-19,1.282462526128537778e-18,1.923693789192806859e-18
-1.131063857719617656e-18,9.856150390625000000e+03,1.604645665686530920e+36,7.314647647264598618e+01,-1.788281564098762785e-18,1.248128214025842501e-18,1.872192321038763270e-18
-7.077578097543579564e-19,9.856480468750000000e+03,1.669557268383525783e+36,7.171042955915055472e+01,-1.119008652245687963e-18,1.223624358805028456e-18,1.835436538207542491e-18
4.107483752300395573e-19,9.856810546875000000e+03,1.709471043912841367e+36,7.086831549235105854e+01,6.494184584664591929e-19,1.209255022414730164e-18,1.813882533622095439e-18
-7.631952443750279113e-20,9.857140625000000000e+03,1.724373538161806561e+36,7.056141957911573570e+01,-1.206658647970023167e-19,1.204018332056562420e-18,1.806027498084843630e-18
-1.149479099583342682e-19,9.857470703125000000e+03,1.740195049580868380e+36,7.023992188182258189e+01,-1.817397194749108135e-19,1.198532485491061981e-18,1.797798728236592972e-18
1.912893024328134333e-19,9.857799804687500000e+03,1.773837564579940131e+36,6.957064991439925450e+01,3.024401589841196917e-19,1.187112424461737984e-18,1.780668636692607073e-18
-3.334719048221330072e-20,9.858129882812500000e+03,1.801193450154898337e+36,6.904032145529058084e+01,-5.272396032003229564e-20,1.178063213283918376e-18,1.767094819925877371e-18
-6.430611052942721893e-19,9.858459960937500000e+03,1.826531340401955416e+36,6.855978075678601158e+01,-1.016719181094893109e-18,1.169863551007424054e-18,1.754795326511136274e-18
-1.109263511217287420e-18,9.858790039062500000e+03,1.831355209084223496e+36,6.846942650714908041e+01,-1.753813874697316061e-18,1.168321799529194450e-18,1.752482699293791771e-18
-5.792002885724333875e-19,9.859120117187500000e+03,1.806355797696703536e+36,6.894159640260495792e+01,-9.157512998983356479e-19,1.176378627373150514e-18,1.764567941059726349e-18
7.039039719842175303e-20,9.859450195312500000e+03,1.795880704137718067e+36,6.914236688109699003e+01,1.112915497568051567e-19,1.179804456077874348e-18,1.769706684116811329e-18
3.184135147114383083e-19,9.859780273437500000e+03,1.771341929838072930e+36,6.961964153395625488e+01,5.034313617503182825e-19,1.187948388483091115e-18,1.781922582724637153e-18
3.659322996785867797e-19,9.860110351562500000e+03,1.785903520331137579e+36,6.933523432841474232e+01,5.785614850631172893e-19,1.183095432132674082e-18,1.774643148199010738e-18
9.198559342615732348e-20,9.860440429687500000e+03,1.788945801043289260e+36,6.927625350232217727e+01,1.454348839492834870e-19,1.182089018198843155e-18,1.773133527298264733e-18
-7.031675917429896772e-19,9.860769531250000000e+03,1.771164810160698729e+36,6.962312249182964763e+01,-1.111751235090237732e-18,1.188007785489524800e-18,1.782011678234287297e-18
-1.176668549109777257e-19,9.861099609375000000e+03,1.764399998681945582e+36,6.975646433999818896e+01,-1.860385387674082549e-19,1.190283051925246016e-18,1.785424577887869216e-18
-2.009052642971255244e-19,9.861429687500000000e+03,1.793818882051269843e+36,6.918209171607358599e+01,-3.176435864525702132e-19,1.180482297167736293e-18,1.770723445751605017e-18
-1.926034535361301807e-19,9.861759765625000000e+03,1.805581000783029328e+36,6.895638665764914776e+01,-3.045179127505953083e-19,1.176630999537929007e-18,1.764946499306893414e-18
-1.034264449201273075e-18,9.862089843750000000e+03,1.792920261175425706e+36,6.919942675471376958e+01,-1.635235742249213623e-18,1.180778092014753647e-18,1.771167138022130182e-18
-1.238776706208651060e-18,9.862419921875000000e+03,1.783488435946882402e+36,6.938216308585660386e+01,-1.958582206149028724e-18,1.183896196694918364e-18,1.775844295042377835e-18
-1.162892452026685526e-18,9.862750000000000000e+03,1.775972904665359479e+36,6.952881321791511482e+01,-1.838604530412321718e-18,1.186398547816114346e-18,1.779597821724171518e-18
-8.100835105497550420e-19,9.863080078125000000e+03,1.766223718756938695e+36,6.972044140604491247e+01,-1.280791882270226337e-18,1.189668377885056487e-18,1.784502566827585019e-18
-9.314671768231891834e-19,9.863410156250000000e+03,1.738212167921793727e+36,7.027997388396933331e+01,-1.472706928532193073e-18,1.199215909168021841e-18,1.798823863752032665e-18
-9.313087431516320967e-19,9.863740234375000000e+03,1.730523306553372872e+36,7.043593077665229885e+01,-1.472456435147540945e-18,1.201877065348281737e-18,1.802815598022422702e-18
-1.294364203988458524e-18,9.864070312500000000e+03,1.709880924145091373e+36,7.085982096440562827e+01,-2.046469460962764466e-18,1.209110076813727803e-18,1.813665115220591994e-18
-9.882876875642148502e-19,9.864400390625000000e+03,1.672022322843157843e+36,7.165754889102949221e+01,-1.562543652716549953e-18,1.222722034359050600e-18,1.834083051538575515e-18
-9.482512114567789709e-19,9.864730468750000000e+03,1.647450565950145104e+36,7.218995787648508156e+01,-1.499243520168104214e-18,1.231806746407982384e-18,1.847710119611973769e-18
-8.959336658831770366e-19,9.865060546875000000e+03,1.600989041825447663e+36,7.322996130451599583e+01,-1.416526261023429454e-18,1.249552749822028312e-18,1.874329124733042180e-18
-3.679807155130941757e-19,9.865390625000000000e+03,1.532114532779612178e+36,7.485785323157878679e+01,-5.818001565558506058e-19,1.277330134892815205e-18,1.915995202339223192e-18
-6.480286139145448670e-19,9.865720703125000000e+03,1.441795462191489200e+36,7.716691835993751170e+01,-1.024573117921276409e-18,1.316730656609066528e-18,1.975095984913599888e-18
-6.611979663180059378e-19,9.866049804687500000e+03,1.341998647375388975e+36,7.998470461257939235e+01,-1.045394674505809438e-18,1.364811694720747802e-18,2.047217542081121414e-18
-5.752054337102245555e-19,9.866379882812500000e+03,1.250557240309305518e+36,8.285738005838156539e+01,-9.094351885200252807e-19,1.413829329561788706e-18,2.120743994342682769e-18
-9.505306129744149860e-19,9.866709960937500000e+03,1.200885676768493505e+36,8.455360949597498177e+01,-1.502847394240595188e-18,1.442772785495899944e-18,2.164159178243849916e-18
