# wave_nm transmission
8.811324242378079816e+02 9.991233999999999948e-01
8.811944352487626020e+02 9.987922499999999371e-01
8.812564462597172223e+02 9.988358500000000806e-01
8.813184572706718427e+02 9.992410499999999640e-01
8.813804682816263494e+02 9.996665499999999316e-01
8.814424792925809697e+02 9.999007500000000048e-01
8.815044903035355901e+02 9.999804999999999389e-01
8.815665013144902105e+02 9.999896999999999814e-01
8.816285123254447171e+02 9.999892999999999699e-01
8.816905233363993375e+02 9.999757000000000229e-01
8.817525343473539579e+02 9.999096499999999832e-01
8.818145453583085782e+02 9.996882499999999450e-01
8.818765563692631986e+02 9.991993500000000417e-01
8.819385673802178189e+02 9.984964499999999799e-01
8.820005783911723256e+02 9.979061499999999363e-01
8.820625894021269460e+02 9.978761999999999910e-01
8.821246004130815663e+02 9.984258500000000591e-01
8.821866114240361867e+02 9.990487999999999591e-01
8.822486224349906934e+02 9.993449500000000096e-01
8.823106334459453137e+02 9.994131500000000834e-01
8.823726444568999341e+02 9.994764499999999607e-01
8.824346554678545544e+02 9.996027499999999844e-01
8.824966664788091748e+02 9.997487499999999638e-01
8.825586774897637952e+02 9.998711999999999600e-01
8.826206885007183018e+02 9.999422000000000033e-01
8.826826995116729222e+02 9.999729499999999716e-01
8.827447105226275426e+02 9.999748499999999707e-01
8.828067215335820492e+02 9.999564999999999149e-01
8.828687325445366696e+02 9.999233000000000704e-01
8.829307435554912900e+02 9.998614999999999586e-01
8.829927545664459103e+02 9.996889500000000206e-01
8.830547655774005307e+02 9.993096500000000493e-01
8.831167765883551510e+02 9.988025499999999557e-01
8.831787875993097714e+02 9.985785000000000355e-01
8.832407986102642781e+02 9.988779500000000144e-01
8.833028096212188984e+02 9.993951000000000917e-01
8.833648206321735188e+02 9.997287000000000257e-01
8.834268316431280255e+02 9.997548499999999727e-01
8.834888426540826458e+02 9.994764499999999607e-01
8.835508536650372662e+02 9.990161499999999917e-01
8.836128646759918865e+02 9.987294500000000186e-01
8.836748756869465069e+02 9.988628999999999980e-01
8.837368866979011273e+02 9.992018499999999470e-01
8.837988977088556339e+02 9.994073999999999458e-01
8.838609087198102543e+02 9.994207499999999689e-01
8.839229197307648747e+02 9.994016999999999484e-01
8.839849307417194950e+02 9.995125000000000259e-01
8.840469417526740017e+02 9.997106500000000340e-01
8.841089527636286221e+02 9.998726499999999184e-01
8.841709637745832424e+02 9.999553500000000206e-01
8.842329747855378628e+02 9.999784499999999632e-01
8.842949857964924831e+02 9.999762999999999291e-01
8.843569968074471035e+02 9.999586000000000308e-01
8.844190078184016102e+02 9.999153499999999806e-01
8.844810188293562305e+02 9.998142500000000155e-01
8.845430298403108509e+02 9.996229500000000101e-01
8.846050408512654712e+02 9.993655000000000177e-01
8.846670518622199779e+02 9.992312500000000153e-01
8.847290628731745983e+02 9.993522500000000530e-01
8.847910738841292186e+02 9.995836499999999347e-01
8.848530848950838390e+02 9.997420999999999669e-01
8.849150959060384594e+02 9.998070999999999486e-01
8.849771069169930797e+02 9.998095499999999358e-01
8.850391179279475864e+02 9.997659999999999325e-01
8.851011289389022068e+02 9.996224000000000220e-01
8.851631399498568271e+02 9.993042500000000050e-01
8.852251509608114475e+02 9.988506500000000621e-01
8.852871619717659541e+02 9.986243500000000495e-01
8.853491729827205745e+02 9.988972499999999588e-01
8.854111839936751949e+02 9.993997999999999493e-01
8.854731950046298152e+02 9.997456000000000120e-01
8.855352060155844356e+02 9.998306000000000138e-01
8.855972170265390560e+02 9.995411499999999894e-01
8.856592280374935626e+02 9.986060999999999410e-01
8.857212390484481830e+02 9.968745500000000259e-01
8.857832500594028033e+02 9.949052000000000451e-01
8.858452610703574237e+02 9.938347000000000708e-01
8.859072720813119304e+02 9.942869000000000845e-01
8.859692830922665507e+02 9.959288500000000877e-01
8.860312941032211711e+02 9.978359500000000271e-01
8.860933051141757915e+02 9.991622499999999185e-01
8.861553161251304118e+02 9.997383499999999978e-01
8.862173271360850322e+02 9.998883000000000632e-01
8.862793381470395389e+02 9.998933000000000959e-01
8.863413491579941592e+02 9.999057499999999266e-01
8.864033601689487796e+02 9.998677999999999733e-01
8.864653711799033999e+02 9.996140499999999207e-01
8.865273821908579066e+02 9.989390999999999687e-01
8.865893932018125270e+02 9.979229499999999753e-01
8.866514042127671473e+02 9.971928999999999377e-01
8.867134152237217677e+02 9.973989999999999245e-01
8.867754262346763880e+02 9.982720999999999956e-01
8.868374372456310084e+02 9.989621499999999932e-01
8.868994482565855151e+02 9.991152000000000921e-01
8.869614592675401354e+02 9.990901500000000102e-01
8.870234702784947558e+02 9.992476000000000136e-01
8.870854812894493762e+02 9.995268999999999959e-01
8.871474923004038828e+02 9.996613500000000041e-01
8.872095033113585032e+02 9.996097999999999928e-01
8.872715143223131236e+02 9.995352499999999862e-01
8.873335253332677439e+02 9.995886999999999967e-01
8.873955363442223643e+02 9.997316499999999717e-01
8.874575473551769846e+02 9.998571000000000542e-01
8.875195583661314913e+02 9.999290999999999041e-01
8.875815693770861117e+02 9.999441000000000024e-01
8.876435803880407320e+02 9.998910500000000035e-01
8.877055913989952387e+02 9.996615500000000099e-01
8.877676024099498591e+02 9.989974500000000646e-01
8.878296134209044794e+02 9.974782500000000107e-01
8.878916244318590998e+02 9.951258499999999785e-01
8.879536354428137201e+02 9.930478499999999542e-01
8.880156464537683405e+02 9.930122500000000407e-01
8.880776574647229609e+02 9.950136000000000536e-01
8.881396684756774675e+02 9.970400500000000665e-01
8.882016794866320879e+02 9.978510499999999617e-01
8.882636904975867083e+02 9.981138499999999691e-01
8.883257015085412149e+02 9.986009000000000135e-01
8.883877125194958353e+02 9.992852999999999319e-01
8.884497235304504557e+02 9.997419499999999903e-01
8.885117345414050760e+02 9.999190499999999204e-01
8.885737455523596964e+02 9.999272000000000160e-01
8.886357565633143167e+02 9.998673000000000144e-01
8.886977675742688234e+02 9.997776000000000440e-01
8.887597785852234438e+02 9.996987499999999693e-01
8.888217895961780641e+02 9.996665000000000134e-01
8.888838006071326845e+02 9.996774500000000785e-01
8.889458116180871912e+02 9.997238999999999987e-01
8.890078226290418115e+02 9.998024000000000910e-01
8.890698336399964319e+02 9.998822499999999724e-01
8.891318446509510522e+02 9.999312499999999382e-01
8.891938556619056726e+02 9.999327499999999258e-01
8.892558666728602930e+02 9.998424500000000492e-01
8.893178776838147996e+02 9.995740499999999917e-01
8.893798886947694200e+02 9.991029000000000160e-01
8.894418997057240404e+02 9.985851999999999506e-01
8.895039107166786607e+02 9.982664999999999456e-01
8.895659217276331674e+02 9.980288999999999966e-01
8.896279327385877878e+02 9.975505000000000067e-01
8.896899437495424081e+02 9.971458500000000003e-01
8.897519547604970285e+02 9.973765500000000284e-01
8.898139657714516488e+02 9.980238500000000457e-01
8.898759767824062692e+02 9.983675999999999107e-01
8.899379877933607759e+02 9.981948000000000487e-01
8.899999988043153962e+02 9.976616000000000373e-01
8.900620098152700166e+02 9.968953999999999871e-01
8.901240208262246369e+02 9.966064000000000034e-01
8.901860318371791436e+02 9.973724499999999660e-01
8.902480428481337640e+02 9.986010000000000719e-01
8.903100538590883843e+02 9.994308499999999817e-01
8.903720648700430047e+02 9.997460499999999417e-01
8.904340758809976251e+02 9.997783000000000087e-01
8.904960868919522454e+02 9.997715499999999533e-01
8.905580979029067521e+02 9.997248499999999982e-01
8.906201089138613725e+02 9.994199000000000277e-01
8.906821199248159928e+02 9.987258500000000261e-01
8.907441309357706132e+02 9.978629000000001081e-01
8.908061419467251199e+02 9.975423999999999403e-01
8.908681529576797402e+02 9.981052500000000549e-01
8.909301639686343606e+02 9.989588499999999538e-01
8.909921749795889809e+02 9.993699000000000332e-01
8.910541859905436013e+02 9.992304499999999923e-01
8.911161970014982217e+02 9.988192000000000181e-01
8.911782080124527283e+02 9.986656999999999895e-01
8.912402190234073487e+02 9.989793500000000437e-01
8.913022300343619690e+02 9.994597499999999801e-01
8.913642410453165894e+02 9.997572999999999599e-01
8.914262520562710961e+02 9.997923499999999963e-01
8.914882630672257164e+02 9.995372000000000146e-01
8.915502740781803368e+02 9.988945499999999367e-01
8.916122850891349572e+02 9.975798000000000165e-01
8.916742961000895775e+02 9.954791000000000611e-01
8.917363071110441979e+02 9.929569000000000312e-01
8.917983181219987046e+02 9.917610500000000329e-01
8.918603291329533249e+02 9.929594500000000767e-01
8.919223401439079453e+02 9.949534499999999060e-01
8.919843511548625656e+02 9.959406499999999829e-01
8.920463621658170723e+02 9.964617999999999531e-01
8.921083731767716927e+02 9.973136499999999405e-01
8.921703841877263130e+02 9.983120500000000064e-01
8.922323951986809334e+02 9.989642000000000799e-01
8.922944062096355538e+02 9.992628500000000358e-01
8.923564172205901741e+02 9.993736500000000023e-01
8.924184282315446808e+02 9.994050999999999352e-01
8.924804392424993011e+02 9.992829500000000031e-01
8.925424502534539215e+02 9.988895499999999039e-01
8.926044612644084282e+02 9.981995000000000173e-01
8.926664722753630485e+02 9.973185499999999148e-01
8.927284832863176689e+02 9.964953500000000020e-01
8.927904942972722893e+02 9.950101000000000084e-01
8.928525053082269096e+02 9.911839000000000066e-01
8.929145163191815300e+02 9.844644000000000172e-01
8.929765273301361503e+02 9.783140500000000461e-01
8.930385383410906570e+02 9.762729500000000282e-01
8.931005493520452774e+02 9.791920499999999805e-01
8.931625603629998977e+02 9.852532000000000512e-01
8.932245713739544044e+02 9.908854499999999454e-01
8.932865823849090248e+02 9.927429999999999310e-01
8.933485933958636451e+02 9.903438499999999145e-01
8.934106044068182655e+02 9.850108499999999934e-01
8.934726154177728858e+02 9.820907999999999305e-01
8.935346264287275062e+02 9.851332500000000714e-01
8.935966374396821266e+02 9.909566999999999126e-01
8.936586484506366332e+02 9.952706000000000053e-01
8.937206594615912536e+02 9.976068000000000158e-01
8.937826704725458740e+02 9.986052499999999998e-01
8.938446814835003806e+02 9.987258999999999443e-01
8.939066924944550010e+02 9.972651999999999628e-01
8.939687035054096214e+02 9.933198500000000042e-01
8.940307145163642417e+02 9.873389000000000193e-01
8.940927255273188621e+02 9.827862000000000542e-01
8.941547365382734824e+02 9.818743500000000068e-01
8.942167475492279891e+02 9.825072500000000542e-01
8.942787585601826095e+02 9.840405500000000139e-01
8.943407695711372298e+02 9.878335999999999784e-01
8.944027805820918502e+02 9.919707500000000122e-01
8.944647915930463569e+02 9.939023500000000455e-01
8.945268026040009772e+02 9.921500500000000056e-01
8.945888136149555976e+02 9.854443999999999981e-01
8.946508246259102179e+02 9.755946500000000077e-01
8.947128356368648383e+02 9.694313999999999432e-01
8.947748466478194587e+02 9.711047500000000721e-01
8.948368576587739653e+02 9.760406500000000651e-01
8.948988686697285857e+02 9.796361000000000097e-01
8.949608796806832061e+02 9.832389999999999741e-01
8.950228906916378264e+02 9.862866999999999607e-01
8.950849017025923331e+02 9.842051000000000549e-01
8.951469127135469535e+02 9.756991999999999887e-01
8.952089237245015738e+02 9.656662499999999483e-01
8.952709347354561942e+02 9.614485999999999866e-01
8.953329457464108145e+02 9.609294999999999920e-01
8.953949567573654349e+02 9.522248500000000115e-01
8.954569677683199416e+02 9.335938999999999766e-01
8.955189787792745619e+02 9.210149499999999989e-01
8.955809897902291823e+02 9.298532499999999645e-01
8.956430008011838027e+02 9.547095999999999361e-01
8.957050118121383093e+02 9.759826000000000334e-01
8.957670228230929297e+02 9.828702000000000272e-01
8.958290338340475500e+02 9.793524000000000118e-01
8.958910448450021704e+02 9.765479500000000534e-01
8.959530558559567908e+02 9.813315499999999414e-01
8.960150668669114111e+02 9.884304999999999897e-01
8.960770778778659178e+02 9.883994499999999572e-01
8.961390888888205382e+02 9.741250500000000478e-01
8.962010998997751585e+02 9.433605000000000462e-01
8.962631109107297789e+02 9.068230999999999931e-01
8.963251219216842856e+02 8.865584499999999979e-01
8.963871329326389059e+02 8.949496500000000410e-01
8.964491439435935263e+02 9.157534000000000507e-01
8.965111549545481466e+02 9.226081499999999602e-01
8.965731659655027670e+02 9.127587500000000631e-01
8.966351769764573874e+02 9.069578999999999835e-01
8.966971879874118940e+02 9.215513499999999913e-01
8.967591989983665144e+02 9.504881499999999761e-01
8.968212100093211347e+02 9.762886499999999801e-01
8.968832210202757551e+02 9.890580499999999109e-01
8.969452320312302618e+02 9.893645500000000093e-01
8.970072430421848821e+02 9.760442499999999466e-01
8.970692540531395025e+02 9.446818999999999633e-01
8.971312650640941229e+02 9.017381500000000161e-01
8.971932760750487432e+02 8.765563499999999841e-01
8.972552870860033636e+02 8.895101499999999994e-01
8.973172980969578703e+02 9.209544499999999800e-01
8.973793091079124906e+02 9.385783999999999239e-01
8.974413201188671110e+02 9.349031500000000161e-01
8.975033311298216177e+02 9.267627999999999977e-01
8.975653421407762380e+02 9.332009999999999472e-01
8.976273531517308584e+02 9.513758500000000229e-01
8.976893641626854787e+02 9.688363499999999018e-01
8.977513751736400991e+02 9.822518499999999264e-01
8.978133861845947195e+02 9.907968499999999512e-01
8.978753971955493398e+02 9.909611499999999573e-01
8.979374082065038465e+02 9.751650499999999777e-01
8.979994192174584668e+02 9.380800499999999431e-01
8.980614302284130872e+02 8.897419500000000037e-01
8.981234412393675939e+02 8.674492000000000314e-01
8.981854522503222142e+02 8.939215999999999829e-01
8.982474632612768346e+02 9.429234499999999963e-01
8.983094742722314550e+02 9.783122499999999944e-01
8.983714852831860753e+02 9.936383500000000035e-01
8.984334962941406957e+02 9.954910000000000148e-01
8.984955073050953160e+02 9.897046499999999636e-01
8.985575183160498227e+02 9.699135999999999314e-01
8.986195293270044431e+02 9.262742999999999949e-01
8.986815403379590634e+02 8.607420500000000363e-01
8.987435513489135701e+02 7.978950499999999391e-01
8.988055623598681905e+02 7.744592500000000435e-01
8.988675733708228108e+02 7.998295500000000002e-01
8.989295843817774312e+02 8.400596499999999356e-01
8.989915953927320516e+02 8.603176000000000156e-01
8.990536064036866719e+02 8.472285500000000802e-01
8.991156174146411786e+02 8.098311499999999441e-01
8.991776284255957989e+02 7.754192500000000043e-01
8.992396394365504193e+02 7.824383999999999784e-01
8.993016504475050397e+02 8.386868000000000656e-01
8.993636614584595463e+02 9.103909500000000321e-01
8.994256724694141667e+02 9.605372999999999273e-01
8.994876834803687871e+02 9.853462500000000901e-01
8.995496944913234074e+02 9.934897499999999493e-01
8.996117055022780278e+02 9.957219999999999960e-01
8.996737165132326481e+02 9.964188000000000489e-01
8.997357275241871548e+02 9.963421500000000375e-01
8.997977385351417752e+02 9.942484499999999503e-01
8.998597495460963955e+02 9.845712500000000089e-01
8.999217605570510159e+02 9.551642000000000188e-01
8.999837715680055226e+02 9.006064999999999765e-01
9.000457825789601429e+02 8.393638999999999406e-01
9.001077935899147633e+02 8.188762000000000540e-01
9.001698046008693836e+02 8.574278499999999914e-01
9.002318156118240040e+02 9.094231500000000690e-01
9.002938266227786244e+02 9.230298999999999587e-01
9.003558376337331310e+02 8.958296500000000329e-01
9.004178486446877514e+02 8.691120999999999430e-01
9.004798596556423718e+02 8.827108500000000468e-01
9.005418706665969921e+02 9.232906499999999905e-01
9.006038816775514988e+02 9.496323500000000140e-01
9.006658926885061192e+02 9.439024000000000303e-01
9.007279036994607395e+02 9.175462500000000077e-01
9.007899147104153599e+02 9.004628999999999550e-01
