index,slit,targetnum,name,ra,dec,pmra,pmdec,mag,priority,epoch,type,wave_start,wave_end,side,mask,ID,ID_Fink,ID_bino,ID_3DHST,id,zspec,z_Lya,z_fink,z_bouw,photoz,flux_Lya,EW_Lya,FWHM_kms_Lya,Hmag,Jmag,lmass,Reference
621,59,230,3DHST_8398,189.298401,62.18391,0,0,0.001000000047497451,36.9998779296875,2000,TARGET,7654.572237409731,10177.1939033878,B,2020A_3,3DHST_8398,,,,,,,,,0.8561,,,,,23.594773642013372,,
622,74,289,3DHST_36572,189.361908,62.339859,0,0,0.001000000047497451,115.9998779296875,2000,TARGET,7625.163923859472,10147.799803728283,B,2020A_3,3DHST_36572,,,,,,,,,0.8165,,,,,24.00462894997842,,
623,157,568,3DHST_36665,189.395309,62.340553,0,0,0.001000000047497451,477.0,2000,TARGET,7517.17739573262,10039.8616525747,B,2020A_3,3DHST_36665,,,,,,,,,0.8127,,,,,24.82731047558401,,
624,162,583,3DHST_37030,189.375153,62.345325,0,0,0.001000000047497451,495.0,2000,TARGET,7589.427964711427,10112.080406627829,B,2020A_3,3DHST_37030,,,,,,,,,0.9155,,,,,24.853840035994374,,
625,2,2,f_1,189.462416,62.363585,0,0,0.001000000047497451,,2000,,7330.7996795944255,9853.57019557139,B,2020A_3,,,,,,,,,,,,,,,,,
626,1,1,f_0,189.453601,62.36984399999999,0,0,0.001000000047497451,,2000,,7368.566187589398,9891.320664133145,B,2020A_3,,,,,,,,,,,,,,,,,
627,9,20,z7_GNW_11595,188.96524,62.176491000000006,0,0,0.001000000047497451,3.0,2000,TARGET,7093.469898858375,9616.3445446957,A,2020A_3,z7_GNW_11595,,,,,,,6.93,6.84,,,,,26.89,,,
628,1,9,z6_GNW_15180,188.962036,62.199577000000005,0,0,0.001000000047497451,3.0,2000,TARGET,7052.265262151236,9575.155780523104,A,2020A_3,z6_GNW_15180,,,,,,,5.73,5.69,,,,,25.98,,,
629,2,10,z6_GNW_16070,188.954025,62.206897999999995,0,0,0.001000000047497451,3.0,2000,TARGET,7016.455557415585,9539.361399206684,A,2020A_3,z6_GNW_16070,,,,,,,5.88,5.82,,,,,25.68,,,
630,4,15,z6_GND_36607,189.155594,62.197658999999994,0,0,0.001000000047497451,3.0,2000,TARGET,7690.454190119715,10213.059626739758,A,2020A_3,z6_GND_36607,,,,,,,5.69,5.82,,,,,26.52,,,
631,145,358,3DHST_23211,189.10128799999998,62.256073,0,0,0.001000000047497451,219.9998779296875,2000,TARGET,7440.8742378538955,9963.588037618209,A,2020A_3,3DHST_23211,,,,,,,,,0.9189,,,,,24.288190188409608,,
632,5,16,z6_GND_31259,189.128204,62.214881999999996,0,0,0.001000000047497451,3.0,2000,TARGET,7578.6859496418165,10101.340030498188,A,2020A_3,z6_GND_31259,,,,,,,5.57,5.62,,,,,26.41,,,
633,7,18,z6_GND_28182,189.114838,62.224430000000005,0,0,0.001000000047497451,3.0,2000,TARGET,7522.982141451754,10045.660510712212,A,2020A_3,z6_GND_28182,,,,,,,6.18,6.17,,,,,25.57,,,
634,8,19,z6_GND_20167,189.134628,62.247040000000005,0,0,0.001000000047497451,3.0,2000,TARGET,7560.879747006589,10083.540290407596,A,2020A_3,z6_GND_20167,,,,,,,5.79,5.62,,,,,26.45,,,
635,14,28,z7_GND_15642,189.151978,62.259640000000005,0,0,0.001000000047497451,3.0,2000,TARGET,7603.340457688937,10125.981850252492,A,2020A_3,z7_GND_15642,,,,,,,6.56,6.54,,,,,26.68,,,
636,10,24,z5_GND_13996,189.16218600000002,62.263817,0,0,0.001000000047497451,3.0,2000,TARGET,7632.146843189729,10154.775378357072,A,2020A_3,z5_GND_13996,,,,,,,5.51,6.54,,,,,26.75,,,
637,3,14,z5_GND_10574,189.175613,62.275261,0,0,0.001000000047497451,3.0,2000,TARGET,7663.542463883565,10186.15705387098,A,2020A_3,z5_GND_10574,,,,,,,5.61,5.69,,,,,26.5,,,
638,11,25,z7_GND_42808,189.1884,62.303051,0,0,0.001000000047497451,3.0,2000,TARGET,7676.0759620168565,10198.685706295792,A,2020A_3,z7_GND_42808,,,,,,,6.92,6.84,,,,,26.5,,,
639,12,26,z7_GND_41647,189.178131,62.310635,0,0,0.001000000047497451,3.0,2000,TARGET,7634.598848418519,10157.22736277473,A,2020A_3,z7_GND_41647,,,,,,,6.62,6.54,,,,,26.95,,,
640,117,283,3DHST_14454,189.058762,62.213013000000004,0,0,0.001000000047497451,108.9998779296875,2000,TARGET,7353.020774095656,9875.775749098571,A,2020A_3,3DHST_14454,,,,,,,,,0.8023,,,,,23.98471451830384,,
641,96,373,3DHST_37820,189.34008799999998,62.364216000000006,0,0,0.001000000047497451,239.9998779296875,2000,TARGET,7729.923446992752,10252.51523553156,B,2020A_3,3DHST_37820,,,,,,,,,0.8342,,,,,24.35989025324492,,
642,136,336,3DHST_11289,189.03680400000002,62.19815799999999,0,0,0.001000000047497451,190.9998779296875,2000,TARGET,7299.8906499397135,9822.670597213355,A,2020A_3,3DHST_11289,,,,,,,,,0.8259,,,,,24.20729778481702,,
643,264,686,3DHST_11771,189.150436,62.200638,0,0,0.001000000047497451,610.9998779296875,2000,TARGET,7669.693972742402,10192.308442303762,A,2020A_3,3DHST_11771,,,,,,,,,0.7918,,,,,25.00382853361998,,
644,338,1164,3DHST_37449,189.347015,62.35303100000001,0,0,0.001000000047497451,1151.0,2000,TARGET,7691.7374214149095,10214.344942929809,B,2020A_3,3DHST_37449,,,,,,,,,0.8192,,,,,25.70210699304289,,
645,270,705,3DHST_8927,189.161026,62.187034999999995,0,0,0.001000000047497451,632.9999389648438,2000,TARGET,7722.147342822408,10244.739559551088,A,2020A_3,3DHST_8927,,,,,,,,,0.812,,,,,25.026686982219648,,
646,116,281,3DHST_10617,188.926453,62.194798,0,0,0.001000000047497451,105.9998779296875,2000,TARGET,6941.41192889902,9464.352508304517,A,2020A_3,3DHST_10617,,,,,,,,,0.9099,,,,,23.95731769371703,,
647,111,272,3DHST_8302,188.99614,62.183333999999995,0,0,0.001000000047497451,93.0,2000,TARGET,7185.823785864489,9708.656279676983,A,2020A_3,3DHST_8302,,,,,,,,,0.7841,,,,,23.916255462940697,,
648,69,264,3DHST_37927,189.352371,62.368176,0,0,0.001000000047497451,83.0,2000,TARGET,7695.567257433011,10218.174955034308,B,2020A_3,3DHST_37927,,,,,,,,,0.8087,,,,,23.86708651868536,,
649,99,243,3DHST_5474,189.027252,62.166419999999995,0,0,0.001000000047497451,56.9998779296875,2000,TARGET,7311.006238999491,9833.784763719368,A,2020A_3,3DHST_5474,,,,,,,,,0.9223,,,,,23.716589708917102,,
650,246,635,3DHST_6794,189.015152,62.17510600000001,0,0,0.001000000047497451,552.9999389648439,2000,TARGET,7259.380854472321,9782.181396048209,A,2020A_3,3DHST_6794,,,,,,,,,0.8819,,,,,24.937145125937015,,
651,237,619,3DHST_5147,188.996262,62.1637,0,0,0.001000000047497451,535.9999389648439,2000,TARGET,7212.981665626833,9735.804462386292,A,2020A_3,3DHST_5147,,,,,,,,,0.9018,,,,,24.907230918330182,,
652,137,339,3DHST_3907,189.087906,62.154858,0,0,0.001000000047497451,197.0,2000,TARGET,7526.168668320015,10048.852374518769,A,2020A_3,3DHST_3907,,,,,,,,,0.8505,,,,,24.22853561427729,,
653,228,594,3DHST_4008,189.047928,62.155499,0,0,0.001000000047497451,505.99993896484375,2000,TARGET,7394.090243934477,9916.833041718091,A,2020A_3,3DHST_4008,,,,,,,,,0.8077,,,,,24.870864789716787,,
654,119,290,3DHST_4650,189.070755,62.160389,0,0,0.001000000047497451,117.0,2000,TARGET,7462.160755283379,9984.872378871363,A,2020A_3,3DHST_4650,,,,,,,,,0.8015,,,,,24.00584507194465,,
655,56,219,3DHST_38053,189.36013799999998,62.373989,0,0,0.001000000047497451,15.0,2000,TARGET,7678.631920099117,10201.248008063532,B,2020A_3,3DHST_38053,,,,,,,,,0.9257,,,,,23.20221064030889,,
656,48,71,z8_GND_8052,189.27002,62.288559,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7542.6275597899585,10065.297505911343,B,2020A_4,z8_GND_8052,,,,,,,8.1,7.84,,,,,26.19,,,
657,49,72,z7_GND_8012,189.260422,62.28940600000001,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7571.955596005364,10094.612378399188,B,2020A_4,z7_GND_8012,,,,,,,7.31,7.49,,,,,26.66,,,
658,14,20,z5_GNW_22583,189.29885900000002,62.307564,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7546.399417155277,10069.06941310975,B,2020A_4,z5_GNW_22583,,,,,,,5.17,5.12,,,,,25.94,,,
659,12,18,z5_GNW_28803,189.31178300000002,62.337528000000006,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7641.311995730916,10163.942665930219,B,2020A_4,z5_GNW_28803,,,,,,,5.59,5.43,,,,,25.99,,,
660,53,76,3DHST_Q_28451,189.247715,62.282931000000005,0,0,0.001000000047497451,,2000,TARGET,7578.812759747006,10101.466025484091,B,2020A_4,,,,,3DHST_Q_28451,,,,,1.149,,,,,,10.47,
662,44,64,z7_GND_8012,189.260422,62.28940600000001,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7571.955596005364,10094.612378399188,B,2020A_4,z7_GND_8012,,,,,,,7.31,7.49,,,,,26.66,,,
663,7,11,z6_GND_16399,189.234833,62.257507,0,0,0.001000000047497451,3.0,2000,TARGET,7507.372185957252,10030.056412923339,B,2020A_4,z6_GND_16399,,,,,,,5.61,5.62,,,,,25.35,,,
664,4,8,3DHST_19140,189.18365500000002,62.236137,0,0,0.001000000047497451,1.9998779296875,2000,TARGET,7558.6749365667265,10081.33626858634,B,2020A_4,395.0,,3DHST_19140,19140.0,,2.2734,,,,,20.4,39.2,635.0,,,,
666,1,3,f_2,188.902346,62.363999,0,0,0.001000000047497451,,2000,,6968.799026519163,9491.72290213938,A,2020A_4,,,,,,,,,,,,,,,,,
667,2,4,f_3,188.910191,62.352588,0,0,0.001000000047497451,,2000,,7036.745253707488,9559.638787279091,A,2020A_4,,,,,,,,,,,,,,,,,
668,1,5,Stark11_33_19990,189.231018,62.252334999999995,0,0,0.001000000047497451,1.0,2000,TARGET,7496.269535648609,10018.958613487655,B,2020A_4,Stark11_33_19990,z6_GND_18287,,,,,5.99,6.0,,,,,,,,,Stark11
669,3,106,3DHST_Q_13041,188.934519,62.206753000000006,0,0,0.001000000047497451,,2000,TARGET,7713.786748496877,10236.385299707885,A,2020A_4,,,,,3DHST_Q_13041,,,,,1.2690000000000001,,,,,,10.99,
670,50,73,3DHST_Q_1301,189.208342,62.130576,0,0,0.001000000047497451,,2000,TARGET,7067.338754415136,9590.223733442186,B,2020A_4,,,,,3DHST_Q_1301,,,,,1.171,,,,,,10.1,
671,51,74,3DHST_Q_9056,189.056217,62.188475,0,0,0.001000000047497451,,2000,TARGET,7720.148125254449,10242.741889165434,B,2020A_4,,,,,3DHST_Q_9056,,,,,1.083,,,,,,11.15,
672,3,7,3DHST_18608,189.20871,62.23365,0,0,0.001000000047497451,1.9998779296875,2000,TARGET,7480.043995848275,10002.740257661197,B,2020A_4,419.0,,3DHST_18608,18608.0,,2.2349,,,,,24.4,72.3,476.0,,,,
673,35,53,z6_GND_19744,189.333466,62.248183999999995,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7201.669835918912,9724.49069452944,B,2020A_4,z6_GND_19744,,,,,,,5.8,5.12,,,,,26.02,,,
674,28,35,z5_GND_11521,189.217407,62.271622,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7613.230160518481,10135.867444859528,B,2020A_4,z5_GND_11521,,,,,,,5.16,5.3,,,,,25.44,,,
675,47,70,z7_GND_13456,189.264938,62.265789,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7460.4931323165665,9983.198649326196,B,2020A_4,z7_GND_13456,,,,,,,7.22,7.16,,,,,26.26,,,
676,6,10,z6_GND_18287,189.231018,62.252334999999995,0,0,0.001000000047497451,3.0,2000,TARGET,7496.269535648609,10018.958613487655,B,2020A_4,z6_GND_18287,,,,,,,6.0,5.96,,,,,26.96,,,
677,10,14,z6_GND_22278,189.240829,62.242633999999995,0,0,0.001000000047497451,3.0,2000,TARGET,7429.482875824232,9952.2016166643,B,2020A_4,z6_GND_22278,,,,,,,6.19,6.39,,,,,26.88,,,
678,5,9,z6_GND_22283,189.211411,62.24106999999999,0,0,0.001000000047497451,3.0,2000,TARGET,7503.119243676017,10025.805191146124,B,2020A_4,z6_GND_22283,,,,,,,5.85,5.76,,,,,26.9,,,
679,9,13,z6_GND_27273,189.19757099999998,62.226986,0,0,0.001000000047497451,3.0,2000,TARGET,7483.2667311758705,10005.96168993624,B,2020A_4,z6_GND_27273,,,,,,,6.35,6.17,,,,,26.07,,,
680,8,12,z6_GND_31100,189.111649,62.215378,0,0,0.001000000047497451,3.0,2000,TARGET,7672.65054839877,10195.26250730389,B,2020A_4,z6_GND_31100,,,,,,,6.15,6.24,,,,,26.16,,,
681,18,25,z5_GNW_9541,189.16583300000002,62.163639,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7316.5770614441735,9839.349557011656,B,2020A_4,z5_GNW_9541,,,,,,,5.19,5.24,,,,,25.46,,,
682,15,21,z5_GNW_13381,189.104095,62.188435,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7586.518878000879,10109.17091001345,B,2020A_4,z5_GNW_13381,,,,,,,5.24,5.24,,,,,25.96,,,
683,45,68,z7_GNW_15559,189.08351100000002,62.202583,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7699.677513938975,10222.278684151392,B,2020A_4,z7_GNW_15559,,,,,,,7.41,8.02,,,,,26.25,,,
684,17,24,z5_GND_1303,189.238403,62.159389000000004,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7097.7148004776855,9620.583390382428,B,2020A_4,z5_GND_1303,,,,,,,5.15,5.36,,,,,26.18,,,
686,19,26,z5_GND_39570,189.17571999999998,62.186714,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7380.8381722749255,9903.580384584217,B,2020A_4,z5_GND_39570,,,,,,,5.33,5.49,,,,,25.06,,,
687,33,42,z5_GND_25053,189.15126,62.233215,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7635.476735156784,10158.104137944008,B,2020A_4,z5_GND_25053,,,,,,,5.34,5.3,,,,,26.57,,,
688,36,54,z5_GND_28158,189.189255,62.224251,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7494.908588322486,10017.598469162365,B,2020A_4,z5_GND_28158,,,,,,,5.33,5.3,,,,,26.62,,,
689,22,29,z5_GND_30740,189.221237,62.21654100000001,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7375.854906868968,9898.597713754976,B,2020A_4,z5_GND_30740,,,,,,,5.27,5.12,,,,,26.74,,,
690,40,60,z5_GND_20169,189.20413200000002,62.247089,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7547.698877295534,10070.364982979876,B,2020A_4,z5_GND_20169,,,,,,,5.39,6.84,,,,,26.95,,,
691,41,61,z7_GND_18869,189.205292,62.250767,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7559.688325775473,10082.349104720466,B,2020A_4,z7_GND_18869,,,,,,,7.15,6.84,,,,,26.61,,,
692,27,34,z5_GND_15712,189.20060700000002,62.25944499999999,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7608.231533504433,10130.870756389173,B,2020A_4,z5_GND_15712,,,,,,,5.17,5.06,,,,,26.5,,,
693,43,63,z7_GND_11402,189.186172,62.270863,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7694.614259352808,10217.215119934217,B,2020A_4,z7_GND_11402,,,,,,,7.12,7.16,,,,,25.3,,,
694,42,62,z7_GND_13456,189.264938,62.265789,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7460.4931323165665,9983.198649326196,B,2020A_4,z7_GND_13456,,,,,,,7.22,7.16,,,,,26.26,,,
696,30,39,z5_GND_28795,189.149551,62.221996,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7594.778664439203,10117.424511780433,B,2020A_4,z5_GND_28795,,,,,,,5.23,5.36,,,,,25.41,,,
697,34,43,z5_GND_27023,189.113434,62.22765,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7716.932015674068,10239.523719385292,B,2020A_4,z5_GND_27023,,,,,,,5.29,5.24,,,,,25.98,,,
698,691,1008,3DHST_31164,189.497345,62.296668999999994,0,0,0.001000000047497451,1136.0,2000,TARGET,6972.917515704289,9495.84779859354,B,2020A_4,3DHST_31164,,,,,,,,,0.812,,,,,25.679602713458586,,
699,6,335,3DHST_10671,188.918259,62.195209,0,0,0.001000000047497451,326.0,2000,TARGET,7720.492342985502,10243.089705187176,A,2020A_4,3DHST_10671,,,,,,,,,0.9093,,,,,24.53734929369652,,
700,114,169,3DHST_13907,189.271637,62.210407,0,0,0.001000000047497451,40.9998779296875,2000,TARGET,7212.7578181038125,9735.573052584625,B,2020A_4,3DHST_13907,,,,,,,,,0.9052,,,,,23.619546652901658,,
701,173,258,3DHST_19453,189.209808,62.23761,0,0,0.001000000047497451,209.9998779296875,2000,TARGET,7493.281518849329,10015.97185939095,B,2020A_4,3DHST_19453,,,,,,,,,0.8238,,,,,24.25702177742003,,
702,171,256,3DHST_16377,189.350571,62.222972999999996,0,0,0.001000000047497451,207.9998779296875,2000,TARGET,7049.693020350202,9572.58098619462,B,2020A_4,3DHST_16377,,,,,,,,,0.9068,,,,,24.250088328439606,,
703,698,1020,3DHST_22497,189.283859,62.252777,0,0,0.001000000047497451,1150.0,2000,TARGET,7354.9493833229135,9877.701679134749,B,2020A_4,3DHST_22497,,,,,,,,,0.8946,,,,,25.70173394478989,,
704,156,235,3DHST_28365,189.203781,62.281811,0,0,0.001000000047497451,174.0,2000,TARGET,7692.499251793727,10215.101404607518,B,2020A_4,3DHST_28365,,,,,,,,,0.8673,,,,,24.173813371284663,,
705,589,868,3DHST_23739,189.293228,62.258873,0,0,0.001000000047497451,974.0,2000,TARGET,7355.163314431687,9877.915780209869,B,2020A_4,3DHST_23739,,,,,,,,,0.7806,,,,,25.48708074165212,,
706,127,187,3DHST_26873,189.26298500000001,62.27409,0,0,0.001000000047497451,70.9998779296875,2000,TARGET,7500.565605533357,10023.253546893206,B,2020A_4,3DHST_26873,,,,,,,,,0.882,,,,,23.816282574838578,,
707,106,159,3DHST_23872,189.332184,62.25872,0,0,0.001000000047497451,20.0,2000,TARGET,7249.524261548716,9772.324212051717,B,2020A_4,3DHST_23872,,,,,,,,,0.8423,,,,,23.273181140324088,,
708,533,777,3DHST_19602,189.402481,62.238655,0,0,0.001000000047497451,871.9998779296875,2000,TARGET,6975.313819300306,9498.235934405138,B,2020A_4,3DHST_19602,,,,,,,,,0.7709999999999999,,,,,25.36624118409669,,
709,151,226,3DHST_31786,189.239731,62.301041000000005,0,0,0.001000000047497451,145.9998779296875,2000,TARGET,7676.604667513681,10199.215120369336,B,2020A_4,3DHST_31786,,,,,,,,,0.9296,,,,,24.088763220888623,,
710,403,597,3DHST_26325,189.339371,62.270798,0,0,0.001000000047497451,657.0,2000,TARGET,7281.355293833964,9804.14177086505,B,2020A_4,3DHST_26325,,,,,,,,,0.8559,,,,,25.067873610381927,,
711,237,351,3DHST_24289,189.376129,62.261536,0,0,0.001000000047497451,344.9998779296875,2000,TARGET,7143.370777593432,9666.218816189135,B,2020A_4,3DHST_24289,,,,,,,,,0.8528,,,,,24.599429107005356,,
712,134,201,3DHST_32649,189.249969,62.306778,0,0,0.001000000047497451,95.0,2000,TARGET,7673.517868920386,10196.13019703622,B,2020A_4,3DHST_32649,,,,,,,,,0.8764,,,,,23.925014039620727,,
713,211,318,3DHST_20119,189.459564,62.24124499999999,0,0,0.001000000047497451,301.9998779296875,2000,TARGET,6832.831366415981,9355.818027766343,B,2020A_4,3DHST_20119,,,,,,,,,0.9112,,,,,24.499515907147003,,
714,139,209,3DHST_32183,189.284302,62.303841000000006,0,0,0.001000000047497451,110.9998779296875,2000,TARGET,7569.308863033564,10091.968081643985,B,2020A_4,3DHST_32183,,,,,,,,,0.9009999999999999,,,,,23.992327448117557,,
715,245,367,3DHST_24207,189.422394,62.261081999999995,0,0,0.001000000047497451,369.0,2000,TARGET,7017.480552358177,9540.385525773465,B,2020A_4,3DHST_24207,,,,,,,,,0.8729,,,,,24.634524816710183,,
716,155,232,3DHST_34211,189.25718700000002,62.318668,0,0,0.001000000047497451,167.0,2000,TARGET,7704.898477526382,10227.497756796523,B,2020A_4,3DHST_34211,,,,,,,,,0.882,,,,,24.15435692438436,,
717,119,176,3DHST_29862,189.50976599999998,62.28978000000001,0,0,0.001000000047497451,53.0,2000,TARGET,6909.809066096634,9432.76712038824,B,2020A_4,3DHST_29862,,,,,,,,,0.8665,,,,,23.70677927199373,,
718,217,326,3DHST_31384,189.473755,62.298164,0,0,0.001000000047497451,313.0,2000,TARGET,7041.775641032165,9564.674574231749,B,2020A_4,3DHST_31384,,,,,,,,,0.8213,,,,,24.51879045024334,,
719,391,578,3DHST_28986,189.50795,62.284489,0,0,0.001000000047497451,634.9999389648438,2000,TARGET,6891.368644572019,9414.334258529341,B,2020A_4,3DHST_28986,,,,,,,,,0.9179,,,,,25.030208990776558,,
720,176,263,3DHST_34839,189.370361,62.32325,0,0,0.001000000047497451,217.0,2000,TARGET,7424.499885063958,9947.2275404849,B,2020A_4,3DHST_34839,,,,,,,,,0.8759,,,,,24.281335486641932,,
721,303,447,3DHST_29651,189.468308,62.288239000000004,0,0,0.001000000047497451,470.0,2000,TARGET,7012.75416563376,9535.664785863844,B,2020A_4,3DHST_29651,,,,,,,,,0.9054,,,,,24.815979028859488,,
722,325,479,3DHST_32825,189.39433300000002,62.307663,0,0,0.001000000047497451,507.99993896484375,2000,TARGET,7293.2827603740725,9816.068046592112,B,2020A_4,3DHST_32825,,,,,,,,,0.8329,,,,,24.875404998443546,,
723,169,252,3DHST_14888,189.193878,62.215351,0,0,0.001000000047497451,202.9998779296875,2000,TARGET,7446.0741764361865,9968.78596576853,B,2020A_4,3DHST_14888,,,,,,,,,0.9097,,,,,24.235654519479205,,
724,112,167,3DHST_35959,189.307617,62.333752000000004,0,0,0.001000000047497451,35.9998779296875,2000,TARGET,7635.942855999496,10158.575419324456,B,2020A_4,3DHST_35959,,,,,,,,,0.8956,,,,,23.589074693711694,,
725,807,1179,3DHST_33103,189.362381,62.309486,0,0,0.001000000047497451,1321.9998779296875,2000,TARGET,7385.847531887563,9908.590816165392,B,2020A_4,3DHST_33103,,,,,,,,,0.9146,,,,,26.008864650650874,,
726,136,205,3DHST_33640,189.341782,62.313933999999996,0,0,0.001000000047497451,100.0,2000,TARGET,7459.708034888051,9982.418243234659,B,2020A_4,3DHST_33640,,,,,,,,,0.9265,,,,,23.942213134062875,,
727,213,320,3DHST_34629,189.307068,62.321346,0,0,0.001000000047497451,304.0,2000,TARGET,7583.779794018912,10106.43444371586,B,2020A_4,3DHST_34629,,,,,,,,,0.8997,,,,,24.501091970581907,,
728,447,657,3DHST_25945,189.45137,62.269234,0,0,0.001000000047497451,726.9999389648438,2000,TARGET,6975.201530042443,9498.12663289468,B,2020A_4,3DHST_25945,,,,,,,,,0.7781,,,,,25.178447161769608,,
729,105,158,3DHST_24964,189.45091200000002,62.26466800000001,0,0,0.001000000047497451,6.9998779296875,2000,TARGET,6956.701902278647,9479.634864375072,B,2020A_4,3DHST_24964,,,,,,,,,0.9182,,,,,22.486083572166766,,
730,184,275,3DHST_28871,189.380524,62.284369999999996,0,0,0.001000000047497451,237.0,2000,TARGET,7229.291607324575,9752.102991717473,B,2020A_4,3DHST_28871,,,,,,,,,0.8016,,,,,24.35304773364685,,
731,229,343,3DHST_33862,189.353271,62.315296,0,0,0.001000000047497451,335.0,2000,TARGET,7435.147744004042,9957.869343492954,B,2020A_4,3DHST_33862,,,,,,,,,0.8388,,,,,24.565432410866052,,
732,178,266,3DHST_29320,189.536407,62.286381000000006,0,0,0.001000000047497451,222.0,2000,TARGET,6824.4544226411435,9347.4510834555,B,2020A_4,3DHST_29320,,,,,,,,,0.9081,,,,,24.298724800741812,,
733,167,250,3DHST_7226,189.298431,62.177581999999994,0,0,0.001000000047497451,199.9998779296875,2000,TARGET,7005.06239953156,9527.970544423988,B,2020A_4,3DHST_7226,,,,,,,,,0.7928,,,,,24.229923614334737,,
734,115,170,3DHST_13589,189.160873,62.209404000000006,0,0,0.001000000047497451,43.9998779296875,2000,TARGET,7512.8617185221865,10035.54434357632,B,2020A_4,3DHST_13589,,,,,,,,,0.904,,,,,23.626817303203502,,
735,10,671,3DHST_11249,188.920746,62.198032,0,0,0.001000000047497451,745.0,2000,TARGET,7714.85244924462,10237.451915021891,A,2020A_4,3DHST_11249,,,,,,,,,0.8590000000000001,,,,,25.20259259270686,,
736,13,792,3DHST_11864,188.929977,62.200897,0,0,0.001000000047497451,888.0,2000,TARGET,7726.988231185302,10249.581661931536,A,2020A_4,3DHST_11864,,,,,,,,,0.8088,,,,,25.38102208596268,,
737,11,690,3DHST_16645,188.950378,62.224453000000004,0,0,0.001000000047497451,772.9999389648438,2000,TARGET,7680.135470710677,10202.746918227602,A,2020A_4,3DHST_16645,,,,,,,,,0.8661,,,,,25.245686885009388,,
738,7,559,3DHST_18138,188.95126299999998,62.231784999999995,0,0,0.001000000047497451,607.9999389648438,2000,TARGET,7651.229672314709,10173.853381955203,A,2020A_4,3DHST_18138,,,,,,,,,0.7964,,,,,25.00290279262164,,
739,15,922,3DHST_19147,188.94902,62.236374,0,0,0.001000000047497451,1037.0,2000,TARGET,7625.695341991534,10148.330127672158,A,2020A_4,3DHST_19147,,,,,,,,,0.8118,,,,,25.554350473913303,,
740,9,637,3DHST_18567,188.972717,62.233814,0,0,0.001000000047497451,706.0,2000,TARGET,7700.08565100054,10222.686966479476,A,2020A_4,3DHST_18567,,,,,,,,,0.8922,,,,,25.15177608769053,,
741,8,594,3DHST_20839,188.99215700000002,62.244679000000005,0,0,0.001000000047497451,653.9999389648438,2000,TARGET,7706.32494595718,10228.922417220441,A,2020A_4,3DHST_20839,,,,,,,,,0.8987,,,,,25.062363008018718,,
742,16,1226,3DHST_23636,189.002289,62.258278000000004,0,0,0.001000000047497451,1371.9998779296875,2000,TARGET,7676.482899235666,10199.092827450042,A,2020A_4,3DHST_23636,,,,,,,,,0.8824,,,,,26.0946248519178,,
743,154,230,3DHST_1664,189.0905,62.134411,0,0,0.001000000047497451,160.9998779296875,2000,TARGET,7413.867252729177,9936.601602854471,B,2020A_4,3DHST_1664,,,,,,,,,0.8546,,,,,24.139756491013976,,
744,174,259,3DHST_2040,189.082947,62.139198,0,0,0.001000000047497451,211.0,2000,TARGET,7453.642142221906,9976.358522719154,B,2020A_4,3DHST_2040,,,,,,,,,0.8685,,,,,24.26394466721754,,
745,508,745,3DHST_824,189.14975,62.120838,0,0,0.001000000047497451,838.0,2000,TARGET,7194.147877648987,9716.97934233328,B,2020A_4,3DHST_824,,,,,,,,,0.8897,,,,,25.32758114649353,,
746,239,353,3DHST_261,189.192474,62.109249,0,0,0.001000000047497451,347.9998779296875,2000,TARGET,7028.566733683947,9551.471617920331,B,2020A_4,3DHST_261,,,,,,,,,0.8598,,,,,24.60386759827793,,
747,182,272,3DHST_3487,189.073853,62.151566,0,0,0.001000000047497451,232.0,2000,TARGET,7527.041992585758,10049.7246623001,B,2020A_4,3DHST_3487,,,,,,,,,0.8929,,,,,24.33171860542139,,
748,327,481,3DHST_4735,189.052612,62.161182,0,0,0.001000000047497451,509.99993896484375,2000,TARGET,7624.018686723904,10146.657914210768,B,2020A_4,3DHST_4735,,,,,,,,,0.7869,,,,,24.8764703478223,,
